Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
28.02,169.35,129.15,125.39,128.53
28.36,168.83,127.87,123.99,126.78
28.56,167.34,128.17,123.99,127.57
28.87,169.69,128.66,124.81,128.04
29.07,167.03,127.42,123.83,127.14
29.27,168.65,128.61,124.83,127.93
29.54,167.39,127.38,123.8,126.78
29.74,171.63,130.34,126.92,129.98
29.94,172.16,130.74,127.04,130.35
30.14,171.45,130.35,127.31,130.39
30.50,169.91,129.47,126.67,129.8
30.70,167.21,126.79,124.13,127.06
31.03,169.73,128.45,125.7,128.67
31.23,167.5,126.74,123.25,126.52
31.43,169.19,127.63,124.31,127.22
31.77,169.96,128.45,124.59,127.8
31.97,168.13,127.91,124.15,127.61
32.26,170.58,129.46,125.65,128.75
32.46,167.76,126.76,123.66,126.66
32.66,166.65,124.61,121.81,123.6
32.96,163.13,122.59,119.54,121.09
33.16,160.52,120.34,117.99,118.96
33.36,156.28,117.64,114.93,116.39
33.56,153.33,115.77,113.02,114.46
33.76,151.25,114.33,111.52,114.54
33.96,151.1,114.31,111.49,114.52
34.16,151.09,114.25,111.46,114.51
34.36,151.02,114.28,111.47,114.5
34.56,151.64,114.86,111.69,114.71
34.78,152.37,115.61,112.33,115.18
